Rays,Angles,RMS per-pixel error
33,56,0.000000007437701150566892
33,57,4.0937499999999085
33,58,0.00000001263592769791478
33,59,4.093750000000675
33,60,0.00000000010034241477728487
33,61,4.093749999999591
33,62,0.0000000002509830381489434
33,63,4.0937500000004725
33,64,0.00000000012211967435276437
33,65,4.093749999999729
33,66,0.000000000019832404428628336
33,67,4.093749999999838
33,68,0.000000000006314098368718064
33,69,4.0937499999999725
33,70,0.0000012535036740669384
33,71,4.093749999999879
33,72,0.00000000000613408038175434
33,73,4.0937500000002345
33,74,0.000000014013463732305352
33,75,4.093750000000307
33,76,0.000000000012319840976045536
33,77,4.093749999999943
33,78,0.000000000008159293957508876
33,79,4.093749999999893
33,80,0.0000000000056610241272815455
34,41,0.000000000004916382132859618
34,42,0.000000000007939744911108963
34,43,0.000000000004033749309661998
34,44,0.000000000057508262763879927
34,45,0.0000000000032456041323392244
34,46,0.0000000000038447230670896855
34,47,0.0002939917390797843
34,48,0.0000000001193507242033878
34,49,0.0000000000029381645830817734
34,50,0.00000000002876179835962675
34,51,0.000000000005803306870672563
34,52,0.0000000028171634300394412
34,53,0.0000000002665929123778487
34,54,0.0000000000039237335745238375
34,55,0.000000006513528313797464
34,56,0.000000000003520150344379662
34,57,0.0000000000027620465169132472
34,58,0.0000000000028099546199308038
34,59,0.0000000000024890835940142765
34,60,0.000000000016681833906757015
34,61,0.000000000004128875977341277
34,62,0.0000000009491496081574352
34,63,0.0000000000017738813928119872
34,64,0.00000000006505726835827637
34,65,0.0000000000024817163251369783
34,66,0.0000000034964229490115638
34,67,0.00003487985090727496
34,68,0.00000002006468575290929
34,69,0.000014937076713488263
34,70,0.000000018452317902493816
34,71,0.0000000000018824520548060917
34,72,0.0000000002689075497778519
34,73,0.0000000000020257209444604705
34,74,0.000000000055379270994248096
34,75,0.0000000000017890607777365258
34,76,0.0000000006092890395390808
34,77,0.0000000000015860255147920168
34,78,0.00000000011287303635691346
34,79,0.0000000000018774551298154323
34,80,0.00000000006626189494796481
35,41,0.000000000007972285216896226
35,42,0.000000000018639852840487052
35,43,0.000000000018902172815461387
35,44,0.000000000007213172765404748
35,45,0.000000000005157737966329315
35,46,0.000000000012139301161433106
35,47,0.000000000005261519160136053
35,48,0.000007567817116213314
35,49,0.000005278750198919935
35,50,0.00000000006468542975826657
35,51,0.00000000001012000685980293
35,52,0.000000000006538319842857374
35,53,0.000000000008138070870379176
35,54,0.00000000000455395130342595
35,55,0.00000000001016187022206661
35,56,0.00000000004525974940195674
35,57,0.000000000005183039565018013
35,58,0.0000000008122874213452829
35,59,0.000000000010004038250077294
35,60,0.000000001425696274790199
35,61,0.0000000000031967804681127992
35,62,0.000000000011769879312406527
35,63,0.0000000000069647967023482245
35,64,0.0000000036658858635493115
35,65,0.000000000007247646299391543
35,66,0.00000000038519437681213516
35,67,0.0000000000031614574291411847
35,68,0.0000000000027351838181081616
35,69,0.000000000009169247787174309
35,70,0.00000000004404983720761475
35,71,0.000000000002632259394375827
35,72,0.00000000005585653288471724
35,73,0.00000000005460549324662614
35,74,0.000000022468847049667532
35,75,0.000000000008799460455551175
35,76,0.00000000003430259452962499
35,77,0.000000000003963879520893251
35,78,0.00000000005998618531385287
35,79,0.000000000006450266637583139
35,80,0.0000000016391014754545747
36,41,0.000000000004019559843699778
36,42,0.0000000066240306905263874
36,43,0.0000000000039147519076337445
36,44,0.0000000047393670143205964
36,45,0.000000000002268222425237805
36,46,0.0005600650080170643
36,47,0.00000000000269109805829399
36,48,0.00000000018800712040502534
36,49,0.0000000000025498473836449536
36,50,0.000000001268096600794803
36,51,0.000000000002784349181332388
36,52,0.00000000019939183441143344
36,53,0.0000000000030658625036211397
36,54,0.0000000004262830961302566
36,55,0.0000000000022216511263701514
36,56,0.000002038826793901362
36,57,0.0000000000023958550684418244
36,58,0.00000000017008277989422658
36,59,0.000000000006252443419051989
36,60,0.000000000031852785878498294
36,61,0.000000000002386675166787259
36,62,0.00000000002596331480658598
36,63,0.0000000000020641001362222226
36,64,0.0005394828852671973
36,65,0.000000000002513547504915831
36,66,0.00000000000975760082513595
36,67,0.000000000001733592815478771
36,68,0.00000003478406219942543
36,69,0.00000000000220814588659308
36,70,0.0000000001460099865023269
36,71,0.0000000000016590860929248335
36,72,0.00000000002248874639764628
36,73,0.0000000000020428266790093095
36,74,0.0000000005829193278988725
36,75,0.00000000000140590442790259
36,76,0.00000011492433866665438
36,77,0.0000000000012526346085219381
36,78,0.0000000000015850288516597566
36,79,0.0000000000014137852629093341
36,80,0.00000000012584579402408168
37,41,0.000000000005519906501842251
37,42,0.0000000000071850135854588655
37,43,0.000000000015731883332752318
37,44,0.0000000000030242206427088066
37,45,0.00000011523755030528487
37,46,0.00000000010893350811994323
37,47,0.000000000004983862301825665
37,48,0.000000000005791805614746354
37,49,0.000000000003782940633215167
37,50,0.0000000000035433070363478647
37,51,0.000000000006742459643661824
37,52,0.00012568651623005156
37,53,0.0000000000036186679214109518
37,54,0.0000000000023964126169687453
37,55,0.000000000003709349283951146
37,56,0.0000000000020703556684979424
37,57,0.0000000000018890215013356802
37,58,0.00000000010197364893698187
37,59,0.0000000000026857923974898455
37,60,0.0005337937201109634
37,61,0.0000000000029939156321931425
37,62,0.000000000004084974888868331
37,63,0.0000000000054805316962513686
37,64,0.00000000007220271193291274
37,65,0.000000000002295010114290076
37,66,0.0000000000028276838551454783
37,67,0.0000000000050345495547355415
37,68,0.0000000000022220218758726474
37,69,0.0000000000025825806131854383
37,70,0.000000000002193792873190185
37,71,0.000000000002025937211465693
37,72,0.0000000000424406832147106
37,73,0.0000000000023511476643593703
37,74,0.000000000001988483054341832
37,75,0.0000000000015377566050626646
37,76,0.000000000005001235139976661
37,77,0.000000000002447093841674863
37,78,0.000000002799547199417836
37,79,0.0000000000024654575524886723
37,80,0.000000000039647173288039356
38,41,0.00000000000332892139015131
38,42,0.000008232622762910019
38,43,0.000008031033076590274
38,44,0.0000000000054460106589228196
38,45,0.0000000000032526133632684958
v38,46,0.0009602048151069774
38,47,0.0000000000021441204442826167
38,48,0.000000000003709506104717173
38,49,0.0000000000021529405688641094
38,50,0.0000000019914010777447188
38,51,0.00000000000396728419337856
38,52,0.00000000001472905929266764
38,53,0.000000000001671708064566045
38,54,0.000002726268335098123
38,55,0.0000000000020549698035122282
38,56,0.000000000003147033116917168
38,57,0.0000000000024562283652377402
38,58,0.000000000002246626589882354
38,59,0.0000000000017385613221354582
38,60,0.00000000005817937665257864
38,61,0.0000000000019972983023785625
38,62,0.000000000002211256138652608
38,63,0.0000011702374692153947
38,64,0.0000000000028394581285597066
38,65,0.000000000001931100418842976
38,66,0.0000000000017801558278628214
38,67,0.0000000000017245408586810272
38,68,0.0000000005811788745563305
38,69,0.000000000002704713910995459
38,70,0.0000000030049417012055193
38,71,0.000000000001585890988733702
38,72,0.00000000008258939562514046
38,73,0.0000000000014198672700630383
38,74,0.0000000000020692665974880372
38,75,0.0000000000013420059528867959
38,76,0.00005795850463717159
38,77,0.0000000000015805140689823055
38,78,0.0000000000019513807823531907
38,79,0.0000000000015536194616856028
38,80,0.000000010167181681632844
39,41,0.000000000004049797626787309
39,42,0.000000000010963847537707156
39,43,0.00022605290293638432
39,44,0.000000000004398637715332589
39,45,0.000000000003509852512338401
39,46,0.00000010466941043296709
39,47,0.0009225476527841998
39,48,0.000000000004604816339536872
39,49,0.00021769237976512805
39,50,0.0000000000033381234392882452
39,51,0.0000000000024442360578159652
39,52,0.0000000011533058111298536
39,53,0.0000000000024284596079571282
39,54,0.000000000002301372074640197
39,55,0.000000000004031901703388997
39,56,0.000000000149032144965609
39,57,0.000000000002031816635642553
39,58,0.000000000017335562848608787
39,59,0.0000000000020832191448411294
39,60,0.0000000003877186021112708
39,61,0.000000000002313534396114858
39,62,0.000021418792377921666
39,63,0.000000000002843618991919231
39,64,0.0000000000020850939745248896
39,65,0.0000000000020467639629432867
39,66,0.0000000000018731066272828613
39,67,0.0000000000013682510554182937
39,68,0.000000000005019659878067797
39,69,0.0000000000016097917576980778
39,70,0.0000000000631346400465801
39,71,0.000000000001642619921876769
39,72,0.000000000002184250079575092
39,73,0.0000000000017327718735234925
39,74,0.0000000003462265168237222
39,75,0.000000000001772038952588316
39,76,0.000000000025925906991069125
39,77,0.0000000000015900085102663675
39,78,0.000000000003154007148474112
39,79,0.0000000000018110832706177783
39,80,0.00000000008092481891257447
40,41,0.000000000010796534599822939
40,42,0.00000000008310021546764332
40,43,0.000000000003004318924939472
40,44,0.0000000005363080027400365
40,45,0.000014261054305005745
40,46,0.0000000000024756082821393926
40,47,0.0000000000023682158753686033
40,48,0.00000000000280654386306405
40,49,0.000020913277999468888
40,50,0.0000000000018188112332065123
40,51,0.0000000000017767737521752518
40,52,0.0000031521841642169825
40,53,0.0000000000016152029065600515
40,54,0.000008867824673731833
40,55,0.0000000000018211444620035125
40,56,0.00000000008742351747594583
40,57,0.000000000002031149278896665
40,58,0.00000000000212869104463352
40,59,0.000000000002014708790004524
40,60,0.0000000000017750034722868462
40,61,0.0000000000017778825572633457
40,62,0.00000000006531229342499205
40,63,0.000000000001710859603132369
40,64,0.000000000002107801960042141
40,65,0.0000000000017904127456390941
40,66,0.00000000009695285312861171
40,67,0.0000000000016571972907616785
40,68,0.0000000000057745854575516175
40,69,0.0000000000017626344580657564
40,70,0.000000000002567190520484732
40,71,0.00000000000173079523047212
40,72,0.000000000002227211877031271
40,73,0.000000000002363479753904571
40,74,0.00000000032486460318364196
40,75,0.000022648665968044604
40,76,0.0000000008826117461946911
40,77,0.0000000000015357418482306966
40,78,0.00000000011825732153744236
40,79,0.0000000000014676159981615047
40,80,0.000002561508974900545
